Geo_Type,Geo_Name,Geo_ID,MedianHomeValue
US.ZIP5,Greenfield,03047,257143
US.ZIP5,Greenville,03048,245034
US.ZIP5,Hollis,03049,490175
US.ZIP5,Hudson,03051,300207
US.ZIP5,Litchfield,03052,324632
US.ZIP5,Londonderry,03053,331692
US.ZIP5,Merrimack,03054,293806
US.ZIP5,Milford,03055,264376
US.ZIP5,Mont Vernon,03057,366535
US.ZIP5,Nashua,03060,239056
US.ZIP5,Nashua,03062,288677
US.ZIP5,Nashua,03063,285351
US.ZIP5,Nashua,03064,282282
US.ZIP5,New Boston,03070,347527
US.ZIP5,New Ipswich,03071,284565
US.ZIP5,Pelham,03076,365492
US.ZIP5,Raymond,03077,240614
US.ZIP5,Salem,03079,340459
US.ZIP5,Lyndeborough,03082,316013
US.ZIP5,Temple,03084,325591
US.ZIP5,Wilton,03086,276227
US.ZIP5,Windham,03087,456823
US.ZIP5,Manchester,03101,216429
US.ZIP5,Manchester,03102,217129
US.ZIP5,Manchester,03103,206430
US.ZIP5,Manchester,03104,269925
US.ZIP5,Hooksett,03106,253828
US.ZIP5,Manchester,03109,237572
US.ZIP5,Bedford,03110,424421
US.ZIP5,Waterville Valley,03215,256250
US.ZIP5,Andover,03216,237135
US.ZIP5,Ashland,03217,184804
US.ZIP5,Barnstead,03218,228963
US.ZIP5,Belmont,03220,209358
US.ZIP5,Bradford,03221,270411
US.ZIP5,Bristol,03222,204923
US.ZIP5,Campton,03223,233519
US.ZIP5,Canterbury,03224,279469
US.ZIP5,Center Barnstead,03225,192319
US.ZIP5,Center Harbor,03226,389560
US.ZIP5,Center Sandwich,03227,311382
US.ZIP5,Contoocook,03229,277677
US.ZIP5,Danbury,03230,191892
US.ZIP5,Elkins,03233,395000
US.ZIP5,Epsom,03234,230780
US.ZIP5,Franklin,03235,170079
US.ZIP5,Gilmanton,03237,261547
US.ZIP5,Grafton,03240,183022
US.ZIP5,Hebron,03241,262745
US.ZIP5,Henniker,03242,245251
US.ZIP5,Hill,03243,201899
US.ZIP5,Hillsborough,03244,211015
US.ZIP5,Holderness,03245,305405
US.ZIP5,Laconia,03246,194880
US.ZIP5,Gilford,03249,268283
US.ZIP5,Lincoln,03251,249107
US.ZIP5,Meredith,03253,307165
US.ZIP5,Moultonborough,03254,350713
US.ZIP5,Newbury,03255,296637
US.ZIP5,New Hampton,03256,233388
US.ZIP5,New London,03257,388484
US.ZIP5,Chichester,03258,265779
US.ZIP5,North Sandwich,03259,309091
US.ZIP5,North Sutton,03260,282273
US.ZIP5,Northwood,03261,263671
US.ZIP5,North Woodstock,03262,216304
US.ZIP5,Pittsfield,03263,198451
US.ZIP5,Plymouth,03264,187816
US.ZIP5,Rumney,03266,200472
US.ZIP5,Salisbury,03268,230585
US.ZIP5,Sanbornton,03269,272933
US.ZIP5,South Sutton,03273,294444
US.ZIP5,Suncook,03275,211850
US.ZIP5,Tilton,03276,180460
US.ZIP5,Warner,03278,268042
US.ZIP5,Warren,03279,138500
US.ZIP5,Washington,03280,224174
US.ZIP5,Weare,03281,271819
US.ZIP5,Wentworth,03282,212500
US.ZIP5,Springfield,03284,280189
US.ZIP5,Thornton,03285,243445
US.ZIP5,Wilmot,03287,306870
US.ZIP5,Nottingham,03290,307129
US.ZIP5,West Nottingham,03291,295455
US.ZIP5,Concord,03301,239786
US.ZIP5,Concord,03303,211490
US.ZIP5,Bow,03304,329268
US.ZIP5,Loudon,03307,249081
US.ZIP5,Keene,03431,192709
US.ZIP5,Keene,03435,175000
US.ZIP5,Antrim,03440,248958
US.ZIP5,Ashuelot,03441,104412
US.ZIP5,Bennington,03442,183022
US.ZIP5,Chesterfield,03443,293085
US.ZIP5,Dublin,03444,287778
US.ZIP5,Sullivan,03445,230114
US.ZIP5,Swanzey,03446,174349
US.ZIP5,Fitzwilliam,03447,193407
